problem,compiled,extract_type,time,problem_size,n_landmarks
99,True,noncausal,1.99012792275,49.0,193.0
100,False,backward,1.4686944783333333,49.0,324.0
100,False,forward,0.131088223,49.0,191.0
100,False,noncausal,1.9605716436666667,49.0,191.0
100,True,backward,1.481980965,49.0,324.0
100,True,forward,0.4837941885,49.0,191.0
100,True,noncausal,1.9942796475,49.0,191.0
101,False,backward,1.5854536173333333,50.0,341.0
101,False,forward,0.15009239733333332,50.0,199.0
101,False,noncausal,2.1944942813333332,50.0,199.0
101,True,backward,1.66016816775,50.0,341.0
101,True,forward,0.50555277575,50.0,199.0
101,True,noncausal,2.19696022125,50.0,199.0
102,False,backward,1.6425021643333333,50.0,342.0
102,False,forward,0.15596604433333333,50.0,199.0
102,False,noncausal,2.1391921996666667,50.0,199.0
102,True,backward,1.7109894115,50.0,342.0
102,True,forward,0.50367163025,50.0,199.0
102,True,noncausal,2.17142506925,50.0,199.0
