problem,compiled,extract_type,time,problem_size,n_landmarks
39,False,forward,0.089126891,51.0,97.0
39,False,noncausal,0.9912514116666666,51.0,97.0
39,True,backward,0.5228569304999999,51.0,164.0
39,True,forward,0.47933349399999997,51.0,97.0
39,True,noncausal,1.0025264572500001,51.0,97.0
40,False,backward,0.4805827223333334,51.0,159.0
40,False,forward,0.08571700199999999,51.0,92.0
40,False,noncausal,0.919020276,51.0,92.0
40,True,backward,0.50322882225,51.0,159.0
40,True,forward,0.47642468800000004,51.0,92.0
40,True,noncausal,0.94108135325,51.0,92.0
41,False,backward,0.5024655326666666,51.0,171.0
41,False,forward,0.08930247966666667,51.0,105.0
41,False,noncausal,1.0705089863333332,51.0,105.0
41,True,backward,0.5231479514999999,51.0,171.0
41,True,forward,0.50119375025,51.0,105.0
41,True,noncausal,1.09031222875,51.0,105.0
42,False,backward,0.488693817,51.0,168.0
42,False,forward,0.08785010966666666,51.0,100.0
42,False,noncausal,1.0159218853333334,51.0,100.0
42,True,backward,0.51316348,51.0,168.0
42,True,forward,0.48421350725,51.0,100.0
42,True,noncausal,1.031218452,51.0,100.0
43,False,backward,0.5086553693333333,51.0,175.0
43,False,forward,0.08801621233333333,51.0,106.0
43,False,noncausal,1.0669710846666667,51.0,106.0
43,True,backward,0.5297851179999999,51.0,175.0
43,True,forward,0.47781826025,51.0,106.0
43,True,noncausal,1.0824657100000001,51.0,106.0
44,False,backward,0.4964204523333333,51.0,169.0
44,False,forward,0.08875789,51.0,100.0
44,False,noncausal,1.0040190966666667,51.0,100.0
44,True,backward,0.51330522775,51.0,169.0
44,True,forward,0.48526461225,51.0,100.0
44,True,noncausal,1.0260167025,51.0,100.0
45,False,backward,0.8000051073333333,58.0,175.0
45,False,forward,0.150129166,58.0,108.0
45,False,noncausal,1.6576063743333334,58.0,108.0
45,True,backward,0.82951986825,58.0,175.0
45,True,forward,0.54677660975,58.0,108.0
45,True,noncausal,1.6944596622499999,58.0,108.0
46,False,backward,0.7899996159999999,58.0,167.0
46,False,forward,0.150344823,58.0,106.0
46,False,noncausal,1.632214157,58.0,106.0
46,True,backward,0.8191106914999999,58.0,167.0
46,True,forward,0.54093482975,58.0,106.0
46,True,noncausal,1.65774063325,58.0,106.0
47,False,backward,0.838005311,58.0,186.0
47,False,forward,0.150522177,58.0,112.0
47,False,noncausal,1.7156721176666665,58.0,112.0
47,True,backward,0.865424473,58.0,186.0
47,True,forward,0.542161553,58.0,112.0
47,True,noncausal,1.74479671775,58.0,112.0
48,False,backward,0.7476140606666667,58.0,157.0
48,False,forward,0.155490696,58.0,102.0
48,False,noncausal,1.5604694806666666,58.0,102.0
48,True,backward,0.770832517,58.0,157.0
48,True,forward,0.55133895425,58.0,102.0
48,True,noncausal,1.59059629175,58.0,102.0
49,False,backward,0.9996559256666666,58.0,206.0
49,False,forward,0.156765724,58.0,126.0
49,False,noncausal,2.0953262396666665,58.0,126.0
49,True,backward,0.97989595825,58.0,206.0
49,True,forward,0.5585835195000001,58.0,126.0
49,True,noncausal,1.99486801575,58.0,126.0
50,False,backward,0.9721721816666666,58.0,213.0
50,False,forward,0.15604251566666666,58.0,130.0
50,False,noncausal,2.0318049536666667,58.0,130.0
50,True,backward,0.996238325,58.0,213.0
50,True,forward,0.5571679015,58.0,130.0
50,True,noncausal,2.067547025,58.0,130.0
51,False,backward,1.588063649333333,66.0,227.0
51,False,forward,0.2440749,66.0,139.0
51,False,noncausal,3.5690128503333334,66.0,139.0
51,True,backward,1.62025592675,66.0,227.0
51,True,forward,0.6449386392500001,66.0,139.0
51,True,noncausal,3.6033751392499997,66.0,139.0
52,False,backward,1.6869279863333333,66.0,248.0
52,False,forward,0.23836278166666666,66.0,141.0
52,False,noncausal,3.634447651,66.0,141.0
52,True,backward,1.7142471295,66.0,248.0
52,True,forward,0.6414591535,66.0,141.0
52,True,noncausal,3.657572977,66.0,141.0
53,False,backward,1.5430209043333332,66.0,221.0
53,False,forward,0.237734766,66.0,132.0
53,False,noncausal,3.3254415923333336,66.0,132.0
53,True,backward,1.5822637345000001,66.0,221.0
53,True,forward,0.64308158275,66.0,132.0
53,True,noncausal,3.3895767385,66.0,132.0
54,False,backward,1.6987828343333333,66.0,248.0
54,False,forward,0.23853970466666666,66.0,144.0
54,False,noncausal,3.6864348250000005,66.0,144.0
54,True,backward,1.753591197,66.0,248.0
54,True,forward,0.65165430775,66.0,144.0
54,True,noncausal,3.7424133827499997,66.0,144.0
55,False,backward,1.6154373503333332,66.0,233.0
55,False,forward,0.23895623,66.0,138.0
55,False,noncausal,3.507639308,66.0,138.0
55,True,backward,1.63878313,66.0,233.0
55,True,forward,0.64623864925,66.0,138.0
55,True,noncausal,3.55094724175,66.0,138.0
56,False,backward,1.583242115,66.0,225.0
56,False,forward,0.23852536733333332,66.0,132.0
56,False,noncausal,3.3170101326666668,66.0,132.0
56,True,backward,1.58182681325,66.0,225.0
56,True,forward,0.6371033337500001,66.0,132.0
56,True,noncausal,3.324143043,66.0,132.0
57,False,backward,2.501782839,73.0,270.0
57,False,forward,0.2982034873333333,73.0,158.0
57,False,noncausal,5.380508951666667,73.0,158.0
57,True,backward,2.544027376,73.0,270.0
57,True,forward,0.71354714025,73.0,158.0
57,True,noncausal,5.4284461255,73.0,158.0
58,False,backward,2.2389272576666666,73.0,236.0
58,False,forward,0.306094355,73.0,146.0
58,False,noncausal,4.939940149333333,73.0,146.0
58,True,backward,2.32505617975,73.0,236.0
58,True,forward,0.7187653085,73.0,146.0
58,True,noncausal,5.12619274525,73.0,146.0
59,False,backward,2.7180437543333333,73.0,291.0
59,False,forward,0.337176331,73.0,171.0
59,False,noncausal,5.925656526666667,73.0,171.0
59,True,backward,2.88672805025,73.0,291.0
59,True,forward,0.73322519975,73.0,171.0
59,True,noncausal,6.008691654,73.0,171.0
60,False,backward,2.36829339,73.0,254.0
60,False,forward,0.3123191376666667,73.0,148.0
60,False,noncausal,5.026836898,73.0,148.0
60,True,backward,2.3865950515,73.0,254.0
60,True,forward,0.71904862975,73.0,148.0
60,True,noncausal,5.02685466775,73.0,148.0
61,False,backward,2.632478762,73.0,284.0
61,False,forward,0.313445421,73.0,167.0
61,False,noncausal,5.697681750666667,73.0,167.0
61,True,backward,2.66215526125,73.0,284.0
61,True,forward,0.7189460525,73.0,167.0
61,True,noncausal,5.77680115275,73.0,167.0
62,False,backward,2.821808043333333,73.0,309.0
62,False,forward,0.31458610800000003,73.0,175.0
62,False,noncausal,5.984200017333333,73.0,175.0
62,True,backward,2.8537143425,73.0,309.0
62,True,forward,0.7221671085,73.0,175.0
62,True,noncausal,6.04497103525,73.0,175.0
63,False,backward,3.4615276300000004,80.0,296.0
63,False,forward,0.4241669943333333,80.0,170.0
63,False,noncausal,7.526260889666666,80.0,170.0
63,True,backward,3.469826593,80.0,296.0
63,True,forward,0.84540524925,80.0,170.0
63,True,noncausal,7.534284812,80.0,170.0
64,False,backward,3.386348796,80.0,290.0
64,False,forward,0.43113402766666664,80.0,169.0
64,False,noncausal,7.494406622666666,80.0,169.0
64,True,backward,3.37947601125,80.0,290.0
64,True,forward,0.82050325825,80.0,169.0
64,True,noncausal,7.46915473375,80.0,169.0
65,False,backward,3.3439729450000004,80.0,290.0
65,False,forward,0.4226892463333334,80.0,170.0
65,False,noncausal,7.375240076333333,80.0,170.0
65,True,backward,3.39174808625,80.0,290.0
65,True,forward,0.82165207275,80.0,170.0
65,True,noncausal,7.41657049825,80.0,170.0
66,False,backward,3.413258227,80.0,292.0
66,False,forward,0.42508985633333335,80.0,177.0
66,False,noncausal,7.773573257333333,80.0,177.0
66,True,backward,3.45435566925,80.0,292.0
66,True,forward,0.82211081775,80.0,177.0
66,True,noncausal,7.7770057357499995,80.0,177.0
67,False,backward,3.361456034333333,80.0,287.0
67,False,forward,0.42531624700000004,80.0,177.0
67,False,noncausal,7.750110714666666,80.0,177.0
67,True,backward,3.40038262225,80.0,287.0
67,True,forward,0.823293049,80.0,177.0
67,True,noncausal,7.80043939075,80.0,177.0
68,False,backward,3.616399416,80.0,315.0
68,False,forward,0.422641445,80.0,185.0
68,False,noncausal,8.109373570999999,80.0,185.0
68,True,backward,3.649094392,80.0,315.0
68,True,forward,0.825309279,80.0,185.0
68,True,noncausal,8.1361495355,80.0,185.0
69,False,backward,4.721630442333333,87.0,307.0
69,False,forward,0.5479663646666667,87.0,184.0
69,False,noncausal,10.597549056666667,87.0,184.0
69,True,backward,4.694206778,87.0,307.0
69,True,forward,0.9774889892499999,87.0,184.0
69,True,noncausal,10.672269045,87.0,184.0
70,False,backward,4.614519065666667,87.0,299.0
70,False,forward,0.5621759286666667,87.0,180.0
70,False,noncausal,10.405006786666666,87.0,180.0
70,True,backward,4.57397285725,87.0,299.0
70,True,forward,0.9726757232500001,87.0,180.0
70,True,noncausal,10.41845602,87.0,180.0
71,False,backward,4.376765663,87.0,283.0
71,False,forward,0.5580462026666666,87.0,174.0
71,False,noncausal,9.870697566666665,87.0,174.0
71,True,backward,4.35727687625,87.0,283.0
71,True,forward,0.962942137,87.0,174.0
71,True,noncausal,9.887541302999999,87.0,174.0
72,False,backward,4.598019520666667,87.0,293.0
72,False,forward,0.5581753336666667,87.0,184.0
72,False,noncausal,10.584549243333333,87.0,184.0
72,True,backward,4.643904420749999,87.0,293.0
72,True,forward,0.9673462767500001,87.0,184.0
72,True,noncausal,10.6420380175,87.0,184.0
73,False,backward,4.682331057666667,87.0,303.0
73,False,forward,0.5613796036666666,87.0,188.0
73,False,noncausal,10.79179149,87.0,188.0
73,True,backward,4.70853735475,87.0,303.0
73,True,forward,0.96698304075,87.0,188.0
73,True,noncausal,10.774835340000001,87.0,188.0
74,False,backward,5.284357610333333,87.0,348.0
74,False,forward,0.561516438,87.0,202.0
74,False,noncausal,11.754850223333333,87.0,202.0
74,True,backward,5.240205796250001,87.0,348.0
74,True,forward,0.97167314725,87.0,202.0
74,True,noncausal,11.776781115,87.0,202.0
75,False,backward,6.959895739666667,95.0,350.0
75,False,forward,0.7426523853333333,95.0,212.0
75,False,noncausal,16.57639238666667,95.0,212.0
75,True,backward,7.0355360655000005,95.0,350.0
75,True,forward,1.1789416835,95.0,212.0
75,True,noncausal,16.4610723625,95.0,212.0
76,False,backward,6.965121659666667,95.0,353.0
76,False,forward,0.7567532923333333,95.0,211.0
76,False,noncausal,16.25709986,95.0,211.0
76,True,backward,6.989332893,95.0,353.0
76,True,forward,1.153237613,95.0,211.0
76,True,noncausal,16.3106880275,95.0,211.0
77,False,backward,6.803249194666667,95.0,352.0
77,False,forward,0.7490025220000001,95.0,202.0
77,False,noncausal,15.422049126666666,95.0,202.0
77,True,backward,6.8523017705,95.0,352.0
77,True,forward,1.15437919325,95.0,202.0
77,True,noncausal,15.4859239525,95.0,202.0
78,False,backward,6.357775255,95.0,315.0
78,False,forward,0.7577437260000001,95.0,196.0
78,False,noncausal,15.110860973333333,95.0,196.0
78,True,backward,6.36855214925,95.0,315.0
78,True,forward,1.16427067975,95.0,196.0
78,True,noncausal,15.02346419,95.0,196.0
79,False,backward,7.016175537666666,95.0,354.0
79,False,forward,0.775931532,95.0,210.0
79,False,noncausal,16.30985402,95.0,210.0
79,True,backward,7.05390125325,95.0,354.0
79,True,forward,1.18393627525,95.0,210.0
79,True,noncausal,16.2569063675,95.0,210.0
80,False,backward,6.956780133,95.0,346.0
80,False,forward,0.767290551,95.0,206.0
80,False,noncausal,15.99414628,95.0,206.0
80,True,backward,6.950895393,95.0,346.0
80,True,forward,1.187853898,95.0,206.0
80,True,noncausal,15.958654319999999,95.0,206.0
81,False,backward,9.172933592333335,102.0,367.0
81,False,forward,0.9413690149999999,102.0,218.0
81,False,noncausal,21.16280703,102.0,218.0
81,True,backward,9.244898807,102.0,367.0
81,True,forward,1.39055491775,102.0,218.0
81,True,noncausal,21.178526005,102.0,218.0
82,False,backward,8.726878648333333,102.0,344.0
82,False,forward,0.9497091663333332,102.0,211.0
82,False,noncausal,20.475520716666665,102.0,211.0
82,True,backward,8.738242229499999,102.0,344.0
82,True,forward,1.37034943725,102.0,211.0
82,True,noncausal,20.5808345,102.0,211.0
83,False,backward,9.011604234666667,102.0,365.0
83,False,forward,0.9333560453333334,102.0,224.0
83,False,noncausal,21.659674596666665,102.0,224.0
83,True,backward,9.11301531,102.0,365.0
83,True,forward,1.351841507,102.0,224.0
83,True,noncausal,21.86484355,102.0,224.0
84,False,backward,9.396660342333334,102.0,381.0
84,False,forward,0.9446846813333334,102.0,228.0
84,False,noncausal,22.262496069999997,102.0,228.0
84,True,backward,9.503291555,102.0,381.0
84,True,forward,1.3431125365,102.0,228.0
84,True,noncausal,22.348203447499998,102.0,228.0
