domain,problem,problem_size,compiled,run,time,n_landmarks,extract_type
Gripper,6,18,false,2,0.006788656,30,noncausal
Gripper,6,18,false,3,0.006810783,30,noncausal
Gripper,6,18,true,1,1.007306699,30,forward
Gripper,6,18,true,2,0.005118326,30,forward
Gripper,6,18,true,3,0.005039658,30,forward
Gripper,6,18,true,4,0.004977958,30,forward
Gripper,6,18,true,1,0.064540787,60,backward
Gripper,6,18,true,2,0.009452308,60,backward
Gripper,6,18,true,3,0.009415026,60,backward
Gripper,6,18,true,4,0.009616014,60,backward
Gripper,6,18,true,1,0.038363793,30,noncausal
Gripper,6,18,true,2,0.007624015,30,noncausal
Gripper,6,18,true,3,0.007632583,30,noncausal
Gripper,6,18,true,4,0.007504274,30,noncausal
Gripper,7,20,false,1,0.004596254,34,forward
Gripper,7,20,false,2,0.004773137,34,forward
Gripper,7,20,false,3,0.004774095,34,forward
Gripper,7,20,false,1,0.010183891,84,backward
Gripper,7,20,false,2,0.010148653,84,backward
Gripper,7,20,false,3,0.01008303,84,backward
Gripper,7,20,false,1,0.008134084,34,noncausal
Gripper,7,20,false,2,0.008025218,34,noncausal
Gripper,7,20,false,3,0.008173882,34,noncausal
Gripper,7,20,true,1,1.007387173,34,forward
Gripper,7,20,true,2,0.005800879,34,forward
Gripper,7,20,true,3,0.00563129,34,forward
Gripper,7,20,true,4,0.00570706,34,forward
Gripper,7,20,true,1,0.066059863,68,backward
Gripper,7,20,true,2,0.011152306,68,backward
Gripper,7,20,true,3,0.011269089,68,backward
Gripper,7,20,true,4,0.011292826,68,backward
Gripper,7,20,true,1,0.03868174,34,noncausal
Gripper,7,20,true,2,0.008882429,34,noncausal
Gripper,7,20,true,3,0.008869403,34,noncausal
Gripper,7,20,true,4,0.00880642,34,noncausal
Gripper,8,22,false,1,0.005063404,38,forward
Gripper,8,22,false,2,0.005226463,38,forward
Gripper,8,22,false,3,0.005415262,38,forward
Gripper,8,22,false,1,0.011623747,94,backward
Gripper,8,22,false,2,0.011837597,94,backward
Gripper,8,22,false,3,0.011797587,94,backward
Gripper,8,22,false,1,0.009344741,38,noncausal
Gripper,8,22,false,2,0.009236803,38,noncausal
Gripper,8,22,false,3,0.009247918,38,noncausal
Gripper,8,22,true,1,1.00934706,38,forward
Gripper,8,22,true,2,0.006793923,38,forward
Gripper,8,22,true,3,0.00668715,38,forward
Gripper,8,22,true,4,0.006655087,38,forward
Gripper,8,22,true,1,0.068390257,94,backward
Gripper,8,22,true,2,0.014138076,94,backward
Gripper,8,22,true,3,0.014218362,94,backward
Gripper,8,22,true,4,0.014083385,94,backward
Gripper,8,22,true,1,0.040708494,38,noncausal
Gripper,8,22,true,2,0.010695329,38,noncausal
Gripper,8,22,true,3,0.010815438,38,noncausal
Gripper,8,22,true,4,0.010644914,38,noncausal
Gripper,9,24,false,1,0.005631391,42,forward
Gripper,9,24,false,2,0.005906166,42,forward
Gripper,9,24,false,3,0.005825181,42,forward
Gripper,9,24,false,1,0.013519998,104,backward
Gripper,9,24,false,2,0.013627778,104,backward
Gripper,9,24,false,3,0.013704603,104,backward
Gripper,9,24,false,1,0.011027301,42,noncausal
Gripper,9,24,false,2,0.011292475,42,noncausal
Gripper,9,24,false,3,0.011333309,42,noncausal
Gripper,9,24,true,1,1.007448384,42,forward
Gripper,9,24,true,2,0.007869555,42,forward
Gripper,9,24,true,3,0.00758156,42,forward
Gripper,9,24,true,4,0.007554026,42,forward
Gripper,9,24,true,1,0.0712444,104,backward
Gripper,9,24,true,2,0.016757781,104,backward
Gripper,9,24,true,3,0.01637345,104,backward
Gripper,9,24,true,4,0.016514634,104,backward
Gripper,9,24,true,1,0.041975816,42,noncausal
Gripper,9,24,true,2,0.013094497,42,noncausal
Gripper,9,24,true,3,0.013130002,42,noncausal
Gripper,9,24,true,4,0.013123192,42,noncausal
Gripper,10,26,false,1,0.00629433,46,forward
Gripper,10,26,false,2,0.006583624,46,forward
Gripper,10,26,false,3,0.006457222,46,forward
Gripper,10,26,false,1,0.015439283,114,backward
Gripper,10,26,false,2,0.01557451,114,backward
Gripper,10,26,false,3,0.015734767,114,backward
Gripper,10,26,false,1,0.012127109,46,noncausal
Gripper,10,26,false,2,0.012072437,46,noncausal
Gripper,10,26,false,3,0.012189847,46,noncausal
Gripper,10,26,true,1,1.009421227,46,forward
Gripper,10,26,true,2,0.008667251,46,forward
Gripper,10,26,true,3,0.008500171,46,forward
Gripper,10,26,true,4,0.008506532,46,forward
Gripper,10,26,true,1,0.072975435,114,backward
Gripper,10,26,true,2,0.018261373,114,backward
Gripper,10,26,true,3,0.018363484,114,backward
Gripper,10,26,true,4,0.018394399,114,backward
Gripper,10,26,true,1,0.043996594,46,noncausal
Gripper,10,26,true,2,0.014036744,46,noncausal
Gripper,10,26,true,3,0.014162798,46,noncausal
Gripper,10,26,true,4,0.014123584,46,noncausal
Gripper,11,28,false,1,0.006817496,50,forward
Gripper,11,28,false,2,0.007077177,50,forward
Gripper,11,28,false,3,0.007106775,50,forward
Gripper,11,28,false,1,0.017660945,124,backward
Gripper,11,28,false,2,0.017889746,124,backward
Gripper,11,28,false,3,0.017835483,124,backward
Gripper,11,28,false,1,0.013970759,50,noncausal
Gripper,11,28,false,2,0.01377536,50,noncausal
Gripper,11,28,false,3,0.013732366,50,noncausal
Gripper,11,28,true,1,1.01132547,50,forward
Gripper,11,28,true,2,0.009646116,50,forward
Gripper,11,28,true,3,0.009648164,50,forward
Gripper,11,28,true,4,0.009500673,50,forward
Gripper,11,28,true,1,0.075935654,124,backward
Gripper,11,28,true,2,0.021020499,124,backward
